Temática;Año;Mes;Departamento;Código Dane;Municipio;Armas / Medios;Agrupa Edad Persona;Genero;Zona;Clase de Sitio;Día;Cantidad
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25430000;MADRID;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25430000;MADRID;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25430000;MADRID;CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25438000;MEDINA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;DENTRO DE LA VIVIENDA;lun.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25513000;PACHO;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25572000;PUERTO SALGAR;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25718000;SASAIMA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;4
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;2
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;DENTRO DE LA VIVIENDA;dom.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;HUMEDALES;vie.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25754000;SOACHA;CONTUNDENTES;ADULTOS;FEMENINO;RURAL;POTREROS;vie.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25815000;TOCAIMA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;TIENDA;sáb.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25817000;TOCANCIPÁ;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Febrero;CUNDINAMARCA;25899000;ZIPAQUIRÁ;ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25040000;ANOLAIMA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;POTREROS;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25086000;BELTRÁN;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;DENTRO DE LA VIVIENDA;dom.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;sáb.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;7
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;4
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;3
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;2
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;dom.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;mié.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;sáb.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;INSTALACIONES DE LA POLICIA;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;INSTALACIONES DE LA POLICIA;sáb.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;RURAL;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VEHICULO;lun.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;9
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;6
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;5
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;5
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;4
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;3
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;BOSQUES;mar.;2
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;2
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BOSQUES;mié.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;mar.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;mié.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CENTRO COMERCIAL;dom.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;3
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;APARTAMENTO;sáb.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;ESTACION TRANSMILENIO CALLE 22;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25126000;CAJICÁ;CONTUNDENTES;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25286000;FUNZA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25286000;FUNZA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25286000;FUNZA;CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25394000;LA PALMA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BARES, CANTINAS Y SIMILARES;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25430000;MADRID;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25473000;MOSQUERA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25572000;PUERTO SALGAR;ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CAÑOS;dom.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25799000;TENJO;CONTUNDENTES;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25899000;ZIPAQUIRÁ;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2021;Marzo;CUNDINAMARCA;25899000;ZIPAQUIRÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25035000;ANAPOIMA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;jue.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;6
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;4
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;4
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;2
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;2
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;2
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;lun.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;vie.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;vie.;2
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;lun.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;mié.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;14
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;7
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;5
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;5
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;4
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;lun.;3
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;3
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;HOTELES, RESIDENCIAS, Y SIMILARES.;lun.;2
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;TIENDA;sáb.;2
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;2
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;mié.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VEHICULO;vie.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;2
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;dom.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;mar.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25260000;EL ROSAL;CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25286000;FUNZA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25290000;FUSAGASUGÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25307000;GIRARDOT;ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25307000;GIRARDOT;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BARES, CANTINAS Y SIMILARES;sáb.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25307000;GIRARDOT;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25307000;GIRARDOT;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25307000;GIRARDOT;ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25386000;LA MESA;CONTUNDENTES;ADULTOS;MASCULINO;RURAL;DENTRO DE LA VIVIENDA;lun.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25486000;NEMOCÓN;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25649000;SAN BERNARDO;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25662000;SAN JUAN DE RÍO SECO;ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;RURAL;DENTRO DE LA VIVIENDA;lun.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;DENTRO DE LA VIVIENDA;sáb.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;jue.;2
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;POTREROS;jue.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;2
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;POTREROS;jue.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25839000;UBALÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25873000;VILLAPINZÓN;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;PARQUEADERO;vie.;1
HOMICIDIOS;2021;Abril;CUNDINAMARCA;25873000;VILLAPINZÓN;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2021;Mayo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2021;Mayo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2021;Mayo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2021;Mayo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;10
HOMICIDIOS;2021;Mayo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;6
HOMICIDIOS;2021;Mayo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;6
HOMICIDIOS;2021;Mayo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;lun.;2
HOMICIDIOS;2021;Mayo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;2
HOMICIDIOS;2021;Mayo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;2
